Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,IUPAC_name
CC(O)C1OCOC(CO)C1O,CC(O)C1OCOC(CO)C1O,sweet,flavor_db,"4-(1-hydroxyethyl)-6-(hydroxymethyl)-1,3-dioxan-5-ol"
CC(N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[[6-amino-2-(2-aminopropanoylamino)hexanoyl]amino]-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid
O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)oc2cc(O)cc(O)c12,sweet,flavor_db,"5,7-dihydroxy-2-[4-hydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one"
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc3O2)cc1O,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)cc3O2)cc1O,sweet,flavor_db,"7-[3,4-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one"
CC1(CO)CCC2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(CO)CCC2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,flavor_db,"3,5-dihydroxy-6-[[8-hydroxy-8a,11-bis(hydroxymethyl)-4,4,6a,6b,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(N)CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,"2-[[2-[[4-amino-2-(2,6-diaminohexanoylamino)-4-oxobutanoyl]amino]-4-methylpentanoyl]amino]-3-phenylpropanoic acid"
NC(=O)CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,NC(=O)CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,"4-amino-2-[[2-[[2-[(2,4-diamino-4-oxobutanoyl)amino]acetyl]amino]-3-phenylpropanoyl]amino]-4-oxobutanoic acid"
CCOC(C)OC1C(O)OC(CO)C(O)C1O,CCOC(C)OC1C(O)OC(CO)C(O)C1O,sweet,flavor_db,"3-(1-ethoxyethoxy)-6-(hydroxymethyl)oxane-2,4,5-triol"
NCC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NCC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[(2-aminoacetyl)amino]-4-[[3-carboxy-1-[(1-carboxy-2-phenylethyl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
COc1cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)ccc1O,COc1cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)ccc1O,sweet,flavor_db,"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one"
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O[Se](=O)(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O[Se](=O)(=O)O)C(O)C1O,sweet,flavor_db,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl selenono hydrogen phosphate"
CC=Cc1ccc(OC=O)c(OC)c1,CC=Cc1ccc(OC=O)c(OC)c1,sweet,flavor_db,(2-methoxy-4-prop-1-enylphenyl) formate
CCC1OC(OC)C(O)C(OC)C1O,CCC1OC(OC)C(O)C(OC)C1O,sweet,flavor_db,"2-ethyl-4,6-dimethoxyoxane-3,5-diol"
COC1C(O)COC(O)C1OC,COC1C(O)COC(O)C1OC,sweet,flavor_db,"3,4-dimethoxyoxane-2,5-diol"
CCCC(=O)OCC(C)C,CCCC(=O)OCC(C)C,sweet,flavor_db,2-methylpropyl butanoate
CCOC(=O)CCCc1ccccc1,CCOC(=O)CCCc1ccccc1,sweet,flavor_db,ethyl 4-phenylbutanoate
COc1cc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)ccc1O,COc1cc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)ccc1O,sweet,flavor_db,"5-hydroxy-3-(4-hydroxy-3-methoxyphenyl)-6-methoxy-7-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one"
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C(=O)OC6OC(CO)C(O)C(O)C6O)(CCC(C)C5(C)O)CCC34C)C2(C)CO)C(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C(=O)OC6OC(CO)C(O)C(O)C6O)(CCC(C)C5(C)O)CCC34C)C2(C)CO)C(O)C(O)C1O,sweet,flavor_db,"methyl 3,4,5-trihydroxy-6-[[12-hydroxy-4-(hydroxymethyl)-4,6a,6b,11,12,14b-hexamethyl-8a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,11,12a,14,14a-tetradecahydropicen-3-yl]oxy]oxane-2-carboxylate"
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])[NH2+]CCC(C)(C)C,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)[O-])[NH2+]CCC(C)(C)C,sweet,flavor_db,"3-(3,3-dimethylbutylazaniumyl)-4-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)amino]-4-oxobutanoate"
CCCOC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CCCOC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,flavor_db,"2-(3,5-dihydroxy-2-methyl-6-propoxyoxan-4-yl)oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
Fc1ccccc1C(N=Nc1ccccc1)=NNc1ccccc1,Fc1ccccc1C(N=Nc1ccccc1)=NNc1ccccc1,sweet,flavor_db,N'-anilino-2-fluoro-N-phenyliminobenzenecarboximidamide
CCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,CCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O,sweet,flavor_db,"6-(hydroxymethyl)-4-tetradecoxyoxane-2,3,5-triol"
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[[4-amino-2-[[2-[(2-amino-4-methylpentanoyl)amino]-3-phenylpropanoyl]amino]-4-oxobutanoyl]amino]-4-oxobutanoic acid
O=C(O)CNC(=Nc1cccc(Cl)c1)NS(=O)(=O)c1ccccc1,O=C(O)CNC(=Nc1cccc(Cl)c1)NS(=O)(=O)c1ccccc1,sweet,chemtastes_db,2-[[benzenesulfonamido-(3-chloroanilino)methylidene]amino]acetic acid
COc1cc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2O)ccc1O,COc1cc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2O)ccc1O,sweet,flavor_db,"7-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one"
C[C]1O[C](O)[C](O)C(O)C1O,C[C]1O[C](O)[C](O)C(O)C1O,sweet,flavor_db,"6-methyloxane-2,3,4,5-tetrol"
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(O)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(O)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,sweet,flavor_db,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-[(3,4,5,6-tetrahydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one"
CCC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,2-[[4-amino-2-[[6-amino-2-[(2-amino-3-methylpentanoyl)amino]hexanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoic acid
CCC(C)=NOC1=NS(=O)(=O)c2ccccc21,CCC(C)=NOC1=NS(=O)(=O)c2ccccc21,sweet,flavor_db,"N-[(1,1-dioxo-1,2-benzothiazol-3-yl)oxy]butan-2-imine"
CCC1OC(OCC2OC(OC)C(O)C(O)C2O)C(O)C(O)C1O,CCC1OC(OCC2OC(OC)C(O)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-ethyl-6-[(3,4,5-trihydroxy-6-methoxyoxan-2-yl)methoxy]oxane-3,4,5-triol"
COC(=O)C1OC(OC2C(O)COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C(=O)OC)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)C2O)C(O)C(O)C1O,COC(=O)C1OC(OC2C(O)COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C(=O)OC)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-O-methyl 4a-O-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-[3,5-dihydroxy-4-(3,4,5-trihydroxy-6-methoxycarbonyloxan-2-yl)oxyoxan-2-yl]oxy-9-(hydroxymethyl)-2,6a,6b,9,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2,4a-dicarboxylate"
O=c1c2c(oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c13)-c1ccc(O)c(O)c1OC2,O=c1c2c(oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c13)-c1ccc(O)c(O)c1OC2,sweet,flavor_db,"3,4,8-trihydroxy-10-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6H-chromeno[4,3-b]chromen-7-one"
NCC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NCC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[[2-[(2-aminoacetyl)amino]-3-hydroxypropanoyl]amino]-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid
COc1ccc(-c2cc(=O)c3c(OC)cc(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)cc(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1OC,sweet,flavor_db,"2-(3,4-dimethoxyphenyl)-5-methoxy-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one"
Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)([O-])OC21.O.[Na+],Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)([O-])OC21.O.[Na+],sweet,flavor_db,"sodium;[4-(6-aminopurin-9-yl)-2-oxido-2-oxo-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-6-yl]methanol;hydrate"
CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(O)C(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[[1-[(1-carboxy-2-phenylethyl)amino]-3-hydroxy-1-oxobutan-2-yl]amino]-4-oxobutanoic acid
CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(C)C(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[[2-[[2-[(2-amino-3-methylbutanoyl)amino]-3-carboxypropanoyl]amino]-3-phenylpropanoyl]amino]-4-oxobutanoic acid
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[[1-[[1-[(1-carboxy-2-phenylethyl)amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoic acid
CCCCC(C)NC(=O)C(N)CC(=O)O,CCCCC(C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,3-amino-4-(hexan-2-ylamino)-4-oxobutanoic acid
COc1cc2c(c(OC3OC(CO)C(O)C(O)C3O)c1)C(=O)CC(c1ccc(OC)c(O)c1)O2,COc1cc2c(c(OC3OC(CO)C(O)C(O)C3O)c1)C(=O)CC(c1ccc(OC)c(O)c1)O2,sweet,flavor_db,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one"
CCCCCCCCOCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CCCCCCCCOCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,flavor_db,"2-[3,4-dihydroxy-2-(hydroxymethyl)-5-(octoxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
OCC1OC(O)C(O)C(O)C1O.[Cl-].[NH4+],OCC1OC(O)C(O)C(O)C1O.[Cl-].[NH4+],sweet,flavor_db,"azanium;6-(hydroxymethyl)oxane-2,3,4,5-tetrol;chloride"
CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)C(C)C,sweet,flavor_db,4-amino-2-[[2-[[2-[(2-amino-3-phenylpropanoyl)amino]-3-methylbutanoyl]amino]-3-methylbutanoyl]amino]-4-oxobutanoic acid
CC1(CO)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1O,CC1(CO)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1O,sweet,flavor_db,"6-[[9,10-dihydroxy-4,11-bis(hydroxymethyl)-4,6a,6b,8a,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
CCCCC(=O)N(C(=O)C(N)CC(=O)O)C(Cc1ccccc1)C(=O)O,CCCCC(=O)N(C(=O)C(N)CC(=O)O)C(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[(1-carboxy-2-phenylethyl)-pentanoylamino]-4-oxobutanoic acid
COc1cc(O)c2c(=O)cc(-c3cc(OC4OC(C)C(O)C(O)C4O)c(O)c(OC4OC(CO)C(O)C(O)C4O)c3)oc2c1,COc1cc(O)c2c(=O)cc(-c3cc(OC4OC(C)C(O)C(O)C4O)c(O)c(OC4OC(CO)C(O)C(O)C4O)c3)oc2c1,sweet,flavor_db,"5-hydroxy-2-[4-hydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyphenyl]-7-methoxychromen-4-one"
NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)O,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)O,sweet,flavor_db,"6-amino-2-[[2-[[3-carboxy-2-[(2,5-diamino-5-oxopentanoyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]hexanoic acid"
CCCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CCCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,3-amino-4-[(1-butoxy-1-oxo-3-phenylpropan-2-yl)amino]-4-oxobutanoic acid
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[[2-[[2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoyl]amino]-4-methylpentanoyl]amino]-4-oxobutanoic acid
COc1cc(C=CC(=O)c2c(O)cc(O)cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,COc1cc(C=CC(=O)c2c(O)cc(O)cc2OC2OC(CO)C(O)C(O)C2O)ccc1O,sweet,flavor_db,"1-[2,4-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxy-3-methoxyphenyl)prop-2-en-1-one"
COC(=O)C(Cc1ccccc1)NC(=O)CC(=O)O,COC(=O)C(Cc1ccccc1)NC(=O)CC(=O)O,sweet,flavor_db,3-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)amino]-3-oxopropanoic acid
CC1OC(O)CCC1O,CC1OC(O)CCC1O,sweet,flavor_db,"6-methyloxane-2,5-diol"
COc1cc(O)c2c(=O)c3cc(OC4OC(CO)C(O)C(O)C4O)c(O)c(OC)c3oc2c1,COc1cc(O)c2c(=O)c3cc(OC4OC(CO)C(O)C(O)C4O)c(O)c(OC)c3oc2c1,sweet,flavor_db,"1,6-dihydroxy-3,5-dimethoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyxanthen-9-one"
CC(=O)OCC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,sweet,flavor_db,"[6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate"
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)=O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O[P+](=O)[O-])C(O)C1O,sweet,flavor_db,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-oxido-oxophosphanium"
COC(=O)C(Cc1cccc(CC(NC(C)=O)C(=O)O)c1)NC(=O)CN,COC(=O)C(Cc1cccc(CC(NC(C)=O)C(=O)O)c1)NC(=O)CN,sweet,flavor_db,2-acetamido-3-[3-[2-[(2-aminoacetyl)amino]-3-methoxy-3-oxopropyl]phenyl]propanoic acid
COC(=O)Cc1ccccc1,COC(=O)Cc1ccccc1,sweet,flavor_db,methyl 2-phenylacetate
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[[4-amino-2-[(2-amino-3-methylpentanoyl)amino]-4-oxobutanoyl]amino]-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid
NC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CC(NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,"3-amino-4-[[4-amino-1-[[2-[(1-carboxy-2-phenylethyl)amino]-2-oxoethyl]amino]-1,4-dioxobutan-2-yl]amino]-4-oxobutanoic acid"
OCC1OC(OC2C(CBr)OC(O)(CO)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CBr)OC(O)(CO)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-[2-(bromomethyl)-4,5-dihydroxy-5-(hydroxymethyl)oxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
NC(=O)CCC(NC(=O)C(CC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CCC(NC(=O)C(CC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,"3-amino-4-[[4-amino-1-[[5-amino-1-[(1-carboxy-2-phenylethyl)amino]-1,5-dioxopentan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-4-oxobutanoic acid"
CCCCCC1OCC(O)C(C(O)C(O)CO)O1,CCCCCC1OCC(O)C(C(O)C(O)CO)O1,sweet,flavor_db,"1-(5-hydroxy-2-pentyl-1,3-dioxan-4-yl)propane-1,2,3-triol"
CCOC1OC(C)C(O)C(OC)C1OC,CCOC1OC(C)C(O)C(OC)C1OC,sweet,flavor_db,"6-ethoxy-4,5-dimethoxy-2-methyloxan-3-ol"
COc1cc(O)c(C(=O)C=Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)c(OC)c1,COc1cc(O)c(C(=O)C=Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)c(OC)c1,sweet,flavor_db,"1-(2-hydroxy-4,6-dimethoxyphenyl)-3-[3-methoxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one"
CC(O)C(O)C(O)CCO,CC(O)C(O)C(O)CCO,sweet,flavor_db,"hexane-1,3,4,5-tetrol"
CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(=O)O,sweet,chemtastes_db,"3-amino-4-[1-(2,2-dimethylpropanoyloxy)propan-2-ylamino]-4-oxobutanoic acid"
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,sweet,flavor_db,2-[[2-[[2-[(2-aminoacetyl)amino]-3-carboxypropanoyl]amino]-3-phenylpropanoyl]amino]-3-methylbutanoic acid
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)O,sweet,flavor_db,"2-[[2-[[3-carboxy-2-[(2,5-diamino-5-oxopentanoyl)amino]propanoyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoic acid"
CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,flavor_db,2-[[2-[2-[(2-aminoacetyl)amino]propanoylamino]-3-phenylpropanoyl]amino]butanedioic acid
OCC1OC(OC2COC(O)C(O)C2)C(O)C(O)C1O,OCC1OC(OC2COC(O)C(O)C2)C(O)C(O)C1O,sweet,flavor_db,"2-(5,6-dihydroxyoxan-3-yl)oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
COc1cc(O)c(C(=O)c2ccc(O)c(OC)c2)c(OC2OC(CO)C(O)C(O)C2O)c1,COc1cc(O)c(C(=O)c2ccc(O)c(OC)c2)c(OC2OC(CO)C(O)C(O)C2O)c1,sweet,flavor_db,"(4-hydroxy-3-methoxyphenyl)-[2-hydroxy-4-methoxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methanone"
CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)O,CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[2-[2-[(2-amino-3-phenylpropanoyl)amino]propanoylamino]propanoylamino]-4-oxobutanoic acid
OCC1OC(OC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,3,4,5-tetrol"
CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)O,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)O,sweet,flavor_db,3-[[2-(2-aminopropanoylamino)-3-phenylpropanoyl]amino]-4-(1-carboxyethylamino)-4-oxobutanoic acid
